No voie,B/T/Q,Type de voie,Voie,idVoie
108.0,,RUE,SAINT HONORE,25839_V
6.0,,RUE,CROIX DES PETITS CHAMPS,25840_V
40.0,,RUE,DE MONTMORENCY,25841_V
192.0,,BD,HAUSSMANN,25842_V
15.0,,BD,DU TEMPLE,25843_V
16.0,,RUE,DU PARC ROYAL,25844_V
46.0,,RUE,D ARTOIS,25845_V
8.0,,RUE,SAINT HYACINTHE,25846_V
7.0,,RUE,DES PETITS CHAMPS,25847_V
9.0,,RUE,VOLTA,25848_V
79.0,,BD,DE COURCELLES,25849_V
7.0,,RUE,VAUVILLIERS,25850_V
14.0,,RUE,RAMBUTEAU,25851_V
27.0,,RUE,DES PETITS CHAMPS,25852_V
187.0,,RUE,DU TEMPLE,25853_V
6.0,,RUE,DE PONTHIEU,25854_V
15.0,,RUE,DU LOUVRE,25855_V
19.0,,RUE,CLAPEYRON,25856_V
14.0,,AV,DE WAGRAM,25857_V
73.0,,BD,BEAUMARCHAIS,25858_V
209.0,,RUE,SAINT HONORE,25859_V
95.0,,RUE,VIEILLE DU TEMPLE,25860_V
3.0,,RUE,DU BOURG L ABBE,25861_V
30.0,,RUE,DE SAINTONGE,25862_V
4.0,,RUE,SAINTE ELISABETH,25863_V
7.0,,RUE,DE PONTHIEU,25864_V
14.0,,RUE,DES COUTURES SAINT GERVAIS,25865_V
86.0,,RUE,DU ROCHER,25866_V
3.0,,RUE,DE L ISLY,25867_V
31.0,,RUE,CHARLOT,25868_V
118.0,,RUE,VIEILLE DU TEMPLE,25869_V
7.0,,RUE,DES FILLES DU CALVAIRE,25870_V
55.0,,RUE,AU MAIRE,25871_V
3.0,,RUE,DE BRETAGNE,25872_V
9.0,,RUE,DES PETITS CHAMPS,25873_V
18.0,,RUE,MARBEUF,25874_V
84.0,,RUE,NOTRE DAME DE NAZARETH,25875_V
77.0,,BD,MALESHERBES,25876_V
67.0,,RUE,MESLAY,25877_V
41.0,,RUE,SAINT HONORE,25878_V
16.0,,RUE,SAINTE ANASTASE,25879_V
8.0,,RUE,BAILLEUL,25880_V
17.0,,RUE,NOTRE DAME DE NAZARETH,25881_V
6.0,,RUE,SAINT FLORENTIN,25882_V
40.0,,CRS,ALBERT 1ER,25883_V
179.0,,RUE,DU TEMPLE,25884_V
80.0,,RUE,DES ARCHIVES,25885_V
38.0,,RUE,FRANCOIS 1ER,25886_V
60.0,,RUE,DE PONTHIEU,25887_V
69.0,,RUE,DU FAUBOURG SAINT HONORE,25888_V
8.0,,RUE,MAGELLAN,25889_V
50.0,,RUE,CHAPON,25890_V
39.0,,RUE,SAINT ROCH,25891_V
16.0,,RUE,THERESE,25892_V
21.0,,RUE,D EDIMBOURG,25893_V
40.0,,RUE,DE LIEGE,25894_V
30.0,,RUE,BEAUBOURG,25895_V
38.0,,RUE,DE SAINTONGE,25896_V
11.0,,RUE,CLAPEYRON,25897_V
18.0,,RUE,MONTMARTRE,25898_V
60.0,,RUE,DE L ARBRE SEC,25899_V
29.0,,BD,MALESHERBES,25900_V
3.0,,RUE,DU JOUR,25901_V
41.0,,RUE,DU COLISEE,25902_V
19.0,,RUE,BERANGER,25903_V
46.0,,RUE,DE TURENNE,25904_V
1.0,,RUE,DES INNOCENTS,25905_V
18.0,,RUE,DE LA GRANDE TRUANDERIE,25906_V
6.0,,RUE,CHARLES-FRANCOIS DUPUIS,25907_V
24.0,,RUE,CHARLOT,25908_V
12.0,,RUE,BEAUJON,25909_V
14.0,,RUE,DE LA PEPINIERE,25910_V
56.0,,RUE,DU ROCHER,25911_V
86.0,,RUE,LA BOETIE,25912_V
74.0,,RUE,DE TURENNE,25913_V
37.0,,RUE,DE POITOU,25914_V
170.0,,RUE,DU TEMPLE,25915_V
50.0,,RUE,VOLTA,25916_V
14.0,,RUE,LINCOLN,25917_V
62.0,,RUE,JEAN JACQUES ROUSSEAU,25918_V
38.0,,RUE,DE LABORDE,25919_V
25.0,,RUE,DU MONT THABOR,25920_V
27.0,,RUE,CAMBACERES,25921_V
14.0,,RUE,FROISSART,25922_V
5.0,,RUE,ROBERT ESTIENNE,25923_V
99.0,,RUE,QUINCAMPOIX,25924_V
23.0,,BD,DES BATIGNOLLES,25925_V
14.0,,RUE,DE L ARCADE,25926_V
9.0,,RUE,DU GRAND VENEUR,25927_V
1.0,,RUE,PERREE,25928_V
53.0,,RUE,AU MAIRE,25929_V
32.0,,RUE,DE CONSTANTINOPLE,25930_V
73.0,,AV,FRANKLIN D ROOSEVELT,25931_V
169.0,,RUE,DU TEMPLE,25932_V
4.0,,PAS,SAINTE AVOIE,25933_V
11.0,,RUE,BERTIN POIREE,25934_V
37.0,,BD,SAINT MARTIN,25935_V
93.0,,RUE,DU FAUBOURG SAINT HONORE,25936_V
41.0,,RUE,NOTRE DAME DE NAZARETH,25937_V
13.0,,RUE,COMMINES,25938_V
98.0,,RUE,DE MIROMESNIL,25939_V
13.0,,RUE,DE TURIN,25940_V
9.0,,RUE,DU CHEVALIER DE ST-GEORGE,25941_V
97.0,,RUE,BEAUBOURG,25942_V
6.0,,RUE,DU FOIN,25943_V
26.0,,RUE,MONTORGUEIL,25944_V
4.0,,RUE,DES FILLES DU CALVAIRE,25945_V
4.0,,RUE,COMMINES,25946_V
6.0,,RUE,SAINTE ANASTASE,25947_V
42.0,,RUE,DE LABORDE,25948_V
168.0,,RUE,DU TEMPLE,25949_V
4.0,,RUE,QUENTIN BAUCHART,25950_V
66.0,,RUE,SAINT HONORE,25951_V
23.0,,RUE,DE BERNE,25952_V
60.0,,RUE,DU ROCHER,25953_V
140.0,,RUE,DE RIVOLI,25954_V
87.0,,BD,DE COURCELLES,25955_V
62.0,,RUE,DE MONCEAU,25956_V
5.0,,RUE,PORTEFOIN,25957_V
58.0,,RUE,DE LONDRES,25958_V
15.0,,RUE,DU JOUR,25959_V
12.0,,RUE,DE MOSCOU,25960_V
101.0,,RUE,DE MIROMESNIL,25961_V
62.0,,RUE,PIERRE CHARRON,25962_V
13.0,,PL,DE LA REPUBLIQUE,25963_V
26.0,,RUE,RAMBUTEAU,25964_V
50.0,,RUE,DU VERTBOIS,25965_V
62.0,,RUE,CHAPON,25966_V
89.0,,RUE,SAINT DENIS,25967_V
9.0,,RUE,GRENETA,25968_V
7.0,,RUE,GRENETA,25969_V
56.0,,RUE,CHAPON,25970_V
68.0,,RUE,DES GRAVILLIERS,25971_V
49.0,,AV,MONTAIGNE,25972_V
15.0,,RUE,DU GRAND VENEUR,25973_V
176.0,,RUE,DU TEMPLE,25974_V
5.0,,RUE,BLONDEL,25975_V
13.0,,RUE,SAINT GERMAIN L AUXERROIS,25976_V
24.0,,PL,DAUPHINE,25977_V
23.0,,RUE,DE ROME,25978_V
9.0,,RUE,DE FLORENCE,25979_V
43.0,,RUE,VOLTA,25980_V
10.0,,RUE,DES COUTURES SAINT GERVAIS,25981_V
5.0,,RUE,ANDRIEUX,25982_V
67.0,,RUE,NOTRE DAME DE NAZARETH,25983_V
89.0,,RUE,D AMSTERDAM,25984_V
5.0,B,RUE,DES HAUDRIETTES,25985_V
17.0,,RUE,DARU,25986_V
6.0,,RUE,DE POITOU,25987_V
11.0,,RUE,VIGNON,25988_V
19.0,,BD,DES BATIGNOLLES,25989_V
19.0,,RUE,CHAPON,25990_V
26.0,,RUE,DU MONT THABOR,25991_V
32.0,,RUE,DU MONT THABOR,25992_V
245.0,,RUE,SAINT MARTIN,25993_V
34.0,,RUE,DE MONTMORENCY,25994_V
16.0,,RUE,DE VEZELAY,25995_V
25.0,,RUE,TRONCHET,25996_V
74.0,,RUE,DU FAUBOURG SAINT HONORE,25997_V
63.0,,RUE,NOTRE DAME DE NAZARETH,25998_V
27.0,,RUE,DE RICHELIEU,25999_V
89.0,,BD,BEAUMARCHAIS,26000_V
15.0,,RUE,DE BEARN,26001_V
44.0,,RUE,BEAUBOURG,26002_V
41.0,,RUE,D AMSTERDAM,26003_V
2.0,,RUE,TRONCHET,26004_V
36.0,,RUE,DE SEVIGNE,26005_V
62.0,,RUE,MONSIEUR LE PRINCE,26006_V
36.0,,RUE,DE BUCI,26007_V
62.0,,RUE,SAINT PLACIDE,26008_V
10.0,,RUE,DES CANETTES,26009_V
8.0,,RUE,JOSEPH BARA,26010_V
1.0,,RUE,SEGUIER,26011_V
1.0,,RUE,HUYSMANS,26012_V
137.0,A,RUE,DE GRENELLE,26013_V
5.0,,RUE,SEGUIER,26014_V
19.0,,RUE,BONAPARTE,26015_V
30.0,,RUE,DES BOULANGERS,26016_V
150.0,,RUE,DE RENNES,26017_V
23.0,,RUE,PASCAL,26018_V
66.0,,RUE,DE RENNES,26019_V
9.0,,RUE,ALBERT DE LAPPARENT,26020_V
70.0,,BD,SAINT MICHEL,26021_V
9.0,,RUE,AMELIE,26022_V
34.0,,RUE,DU FER A MOULIN,26023_V
164.0,B,RUE,DE L UNIVERSITE,26024_V
9.0,,RUE,LARREY,26025_V
45.0,,RUE,BONAPARTE,26026_V
32.0,,RUE,DAUPHINE,26027_V
27.0,,RUE,DES SAINTS PERES,26028_V
34.0,,RUE,CLER,26029_V
22.0,,BD,SAINT MARCEL,26030_V
115.0,,RUE,NOTRE DAME DES CHAMPS,26031_V
24.0,,RUE,ROUSSELET,26032_V
38.0,,AV,DUQUESNE,26033_V
9.0,,RUE,AUGEREAU,26034_V
190.0,,RUE,DE GRENELLE,26035_V
22.0,,BD,SAINT MICHEL,26036_V
25.0,,RUE,DAUPHINE,26037_V
155.0,,RUE,DE GRENELLE,26038_V
2.0,B,RUE,MALAR,26039_V
5.0,,RUE,GUY DE LA BROSSE,26040_V
38.0,,RUE,DU DRAGON,26041_V
7.0,,RUE,COGNACQ JAY,26042_V
9.0,,RUE,DE FLEURUS,26043_V
23.0,,QUAI,ANATOLE FRANCE,26044_V
11.0,,RUE,PRINCESSE,26045_V
1.0,,SQ,SAINT ROMAIN,26046_V
4.0,,RUE,FEROU,26047_V
134.0,,RUE,D ASSAS,26048_V
25.0,,RUE,JUSSIEU,26049_V
34.0,,RUE,DE LA MONTGN STE GENEVIEVE,26050_V
24.0,,RUE,DE BUCI,26051_V
3.0,,RUE,JACOB,26052_V
24.0,,RUE,DE MONTTESSUY,26053_V
11.0,,RUE,BREA,26054_V
56.0,,RUE,DE RENNES,26055_V
169.0,,RUE,DE RENNES,26056_V
52.0,,RUE,LHOMOND,26057_V
3.0,,PAS,DE L UNION,26058_V
27.0,,RUE,DES BOULANGERS,26059_V
67.0,,AV,DE LA BOURDONNAIS,26060_V
62.0,,RUE,MOUFFETARD,26061_V
23.0,,RUE,DE LA COLLEGIALE,26062_V
11.0,,RUE,OUDINOT,26063_V
7.0,,RUE,ROYER COLLARD,26064_V
3.0,,RUE,MALAR,26065_V
23.0,,RUE,VISCONTI,26066_V
28.0,,RUE,DES FOSSES ST BERNARD,26067_V
86.0,,RUE,DU CHERCHE MIDI,26068_V
42.0,,RUE,DU CHERCHE MIDI,26069_V
32.0,,RUE,DE LA MONTGN STE GENEVIEVE,26070_V
14.0,,RUE,JOSE MARIA DE HEREDIA,26071_V
12.0,B,RUE,DU VAL DE GRACE,26072_V
68.0,,RUE,DU BAC,26073_V
16.0,,AV,DE LA MOTTE PICQUET,26074_V
70.0,,RUE,CLAUDE BERNARD,26075_V
5.0,,RUE,VALADON,26076_V
9.0,,AV,FRANCO RUSSE,26077_V
15.0,,RUE,DE LILLE,26078_V
6.0,,RUE,DE MEZIERES,26079_V
22.0,,AV,DUQUESNE,26080_V
2.0,,SQ,DE LA TOUR MAUBOURG,26081_V
15.0,,RUE,AUGEREAU,26082_V
16.0,,RUE,COGNACQ JAY,26083_V
26.0,,RUE,DE GRENELLE,26084_V
4.0,,RUE,RECAMIER,26085_V
36.0,,RUE,DE LA MONTGN STE GENEVIEVE,26086_V
81.0,,RUE,MADAME,26087_V
74.0,,RUE,DU CARDINAL LEMOINE,26088_V
45.0,,RUE,DAUPHINE,26089_V
40.0,,RUE,DE L UNIVERSITE,26090_V
25.0,,RUE,DE BOURGOGNE,26091_V
51.0,,QUAI,DE LA TOURNELLE,26092_V
70.0,,RUE,MOUFFETARD,26093_V
130.0,,RUE,D ASSAS,26094_V
5.0,,RUE,DE LA CLEF,26095_V
104.0,,RUE,DU BAC,26096_V
175.0,,RUE,SAINT JACQUES,26097_V
14.0,,RUE,SEGUIER,26098_V
5.0,,QUAI,DE MONTEBELLO,26099_V
7.0,,RUE,SEDILLOT,26100_V
20.0,,RUE,VISCONTI,26101_V
5.0,,RUE,DU PONT DE LODI,26102_V
127.0,,RUE,ST DOMINIQUE,26103_V
42.0,,BD,SAINT GERMAIN,26104_V
52.0,,RUE,MONSIEUR LE PRINCE,26105_V
14.0,,RUE,DES TROIS PORTES,26106_V
16.0,,RUE,DU CARDINAL LEMOINE,26107_V
59.0,,QUAI,BRANLY,26108_V
1.0,,RUE,CASSETTE,26109_V
19.0,,RUE,DU VAL DE GRACE,26110_V
9.0,,RUE,DE VALENCE,26111_V
90.0,B,RUE,DE VARENNE,26112_V
8.0,,RUE,COCHIN,26113_V
17.0,,RUE,JUSSIEU,26114_V
95.0,,RUE,DE VAUGIRARD,26115_V
12.0,,RUE,DES URSULINES,26116_V
5.0,,RUE,DE L UNIVERSITE,26117_V
2.0,,RUE,DU CANIVET,26118_V
7.0,,RUE,GUENEGAUD,26119_V
21.0,,RUE,SERPENTE,26120_V
150.0,,RUE,DE L UNIVERSITE,26121_V
88.0,B,BD,DE PORT ROYAL,26122_V
1.0,B,RUE,DE QUATREFAGES,26123_V
41.0,,RUE,DU FER A MOULIN,26124_V
5.0,,RUE,JEAN DE BEAUVAIS,26125_V
13.0,,RUE,CUJAS,26126_V
4.0,,RUE,DE BUCI,26127_V
63.0,,AV,DE BRETEUIL,26128_V
187.0,,RUE,DE L UNIVERSITE,26129_V
27.0,,RUE,BROCA,26130_V
12.0,B,RUE,VAVIN,26131_V
33.0,,AV,DE LA MOTTE PICQUET,26132_V
83.0,,RUE,DU CARDINAL LEMOINE,26133_V
193.0,,RUE,DE L UNIVERSITE,26134_V
25.0,,RUE,POLIVEAU,26135_V
30.0,,RUE,GREGOIRE DE TOURS,26136_V
54.0,,RUE,MAZARINE,26137_V
31.0,,RUE,JUSSIEU,26138_V
2.0,,RUE,CLER,26139_V
2.0,B,RUE,DES ECOLES,26140_V
49.0,,RUE,GEOFFROY ST HILAIRE,26141_V
17.0,,AV,DE LA BOURDONNAIS,26142_V
1.0,B,RUE,VANEAU,26143_V
17.0,,RUE,GREGOIRE DE TOURS,26144_V
52.0,,RUE,DE BOURGOGNE,26145_V
72.0,,RUE,D ASSAS,26146_V
49.0,,RUE,CENSIER,26147_V
78.0,,RUE,DE RENNES,26148_V
11.0,,RUE,BERTHOLLET,26149_V
19.0,B,RUE,TOURNEFORT,26150_V
13.0,,RUE,DE LILLE,26151_V
29.0,,RUE,SAINT ANDRE DES ARTS,26152_V
13.0,,RUE,DE BUCI,26153_V
76.0,B,RUE,DES SAINTS PERES,26154_V
7.0,,PL,DE BRETEUIL,26155_V
72.0,,RUE,DE SEINE,26156_V
7.0,,RUE,DE L ECOLE POLYTECHNIQUE,26157_V
257.0,,RUE,SAINT JACQUES,26158_V
87.0,,QUAI,D ORSAY,26159_V
9.0,,RUE,DES CANETTES,26160_V
6.0,,RUE,D ARRAS,26161_V
22.0,,RUE,SAINT BENOIT,26162_V
101.0,,AV,DE LA BOURDONNAIS,26163_V
45.0,,AV,DE SEGUR,26164_V
11.0,,RUE,ROUSSELET,26165_V
38.0,,RUE,DES BOULANGERS,26166_V
44.0,,RUE,SAINT PLACIDE,26167_V
54.0,,RUE,NOTRE DAME DES CHAMPS,26168_V
18.0,,RUE,DAUPHINE,26169_V
84.0,B,RUE,DE GRENELLE,26170_V
12.0,,RUE,DE L EXPOSITION,26171_V
118.0,,RUE,MONGE,26172_V
5.0,,RUE,DU CHAMP DE MARS,26173_V
9.0,,AV,DE BRETEUIL,26174_V
10.0,,RUE,DES QUATRE VENTS,26175_V
41.0,,RUE,PIERRE NICOLE,26176_V
43.0,,RUE,DE VERNEUIL,26177_V
85.0,,RUE,DES SAINTS PERES,26178_V
96.0,,BD,SAINT GERMAIN,26179_V
25.0,,RUE,DE LILLE,26180_V
9.0,,RUE,DE CONDE,26181_V
5.0,,RUE,AUGEREAU,26182_V
38.0,,RUE,MONGE,26183_V
133.0,,RUE,DE SEVRES,26184_V
43.0,,RUE,DE LILLE,26185_V
33.0,,RUE,DE LILLE,26186_V
8.0,,BD,RASPAIL,26187_V
3.0,,RUE,SAINTE BEUVE,26188_V
4.0,,RUE,CHEVERT,26189_V
34.0,,RUE,SAINT JACQUES,26190_V
61.0,,RUE,DE VARENNE,26191_V
65.0,,RUE,DE RENNES,26192_V
15.0,,RUE,OUDINOT,26193_V
118.0,,RUE,DE VAUGIRARD,26194_V
10.0,,RUE,SUGER,26195_V
123.0,,RUE,DE RENNES,26196_V
14.0,,RUE,MALAR,26197_V
41.0,,RUE,DU CHERCHE MIDI,26198_V
90.0,,RUE,D ASSAS,26199_V
22.0,,RUE,OUDINOT,26200_V
11.0,B,RUE,DU VAL DE GRACE,26201_V
13.0,,RUE,DE LA GRANDE CHAUMIERE,26202_V
29.0,,RUE,MONGE,26203_V
8.0,,RUE,GEOFFROY ST HILAIRE,26204_V
75.0,,RUE,MOUFFETARD,26205_V
101.0,,RUE,ST DOMINIQUE,26206_V
122.0,,BD,SAINT GERMAIN,26207_V
9.0,,RUE,TOULLIER,26208_V
56.0,,AV,BOSQUET,26209_V
28.0,,RUE,DU DRAGON,26210_V
117.0,,RUE,NOTRE DAME DES CHAMPS,26211_V
1.0,,RUE,MADAME,26212_V
98.0,,RUE,MONGE,26213_V
6.0,,BD,DE L HOPITAL,26214_V
69.0,,RUE,DU CARDINAL LEMOINE,26215_V
16.0,,BD,DES INVALIDES,26216_V
44.0,,AV,BOSQUET,26217_V
6.0,,RUE,VAVIN,26218_V
41.0,,RUE,DU FOUR,26219_V
34.0,,RUE,DAUPHINE,26220_V
59.0,,RUE,CLAUDE BERNARD,26221_V
4.0,,SQ,DE ROBIAC,26222_V
3.0,,RUE,ROLLIN,26223_V
7.0,,RUE,D OLIVET,26224_V
34.0,,RUE,DE VERNEUIL,26225_V
187.0,,RUE,DE GRENELLE,26226_V
4.0,,RUE,DE VARENNE,26227_V
5.0,,RUE,POLIVEAU,26228_V
90.0,,RUE,DE RENNES,26229_V
52.0,,RUE,DE SEVRES,26230_V
147.0,,BD,SAINT MICHEL,26231_V
56.0,,RUE,HENRI BARBUSSE,26232_V
8.0,,RUE,DE CONDE,26233_V
38.0,,RUE,MAZARINE,26234_V
139.0,,BD,SAINT MICHEL,26235_V
26.0,,RUE,DU FER A MOULIN,26236_V
24.0,,RUE,DES ECOLES,26237_V
25.0,,RUE,FREDERIC SAUTON,26238_V
62.0,,RUE,GAY LUSSAC,26239_V
69.0,,RUE,VANEAU,26240_V
44.0,,RUE,DE LA CLEF,26241_V
14.0,,RUE,DE QUATREFAGES,26242_V
12.0,,RUE,DU REGARD,26243_V
22.0,B,RUE,JEAN NICOT,26244_V
11.0,,RUE,GIT LE COEUR,26245_V
88.0,,BD,DE PORT ROYAL,26246_V
11.0,,AV,DE SUFFREN,26247_V
18.0,,AV,CHARLES FLOQUET,26248_V
26.0,,RUE,VANEAU,26249_V
35.0,,RUE,DE SEINE,26250_V
91.0,,RUE,DE SEINE,26251_V
3.0,,RUE,DE QUATREFAGES,26252_V
20.0,,RUE,SAINT ROMAIN,26253_V
21.0,,RUE,DU CARDINAL LEMOINE,26254_V
94.0,,RUE,DE SEVRES,26255_V
27.0,,RUE,DESCARTES,26256_V
7.0,,RUE,SAINT JACQUES,26257_V
56.0,,RUE,MONGE,26258_V
58.0,,RUE,DU CHERCHE MIDI,26259_V
14.0,,RUE,DES ECOLES,26260_V
54.0,,RUE,DE SEINE,26261_V
4.0,,RUE,PRINCESSE,26262_V
20.0,,RUE,DE VERNEUIL,26263_V
25.0,,BD,SAINT GERMAIN,26264_V
10.0,,AV,EMILE ACOLLAS,26265_V
49.0,,RUE,DE VERNEUIL,26266_V
12.0,,RUE,NOTRE DAME DES CHAMPS,26267_V
22.0,B,BD,SAINT MARCEL,26268_V
13.0,,RUE,DE SAVOIE,26269_V
141.0,,BD,SAINT GERMAIN,26270_V
35.0,,RUE,DE VERNEUIL,26271_V
195.0,,RUE,DE L UNIVERSITE,26272_V
48.0,,RUE,MONSIEUR LE PRINCE,26273_V
4.0,,RUE,BLAINVILLE,26274_V
23.0,,RUE,MAYET,26275_V
7.0,,RUE,AUGEREAU,26276_V
17.0,,RUE,MAITRE ALBERT,26277_V
29.0,,RUE,LACEPEDE,26278_V
11.0,,RUE,DE ST SIMON,26279_V
63.0,,RUE,DE VAUGIRARD,26280_V
14.0,,RUE,LE VERRIER,26281_V
3.0,,AV,DE L OBSERVATOIRE,26282_V
72.0,,RUE,GAY LUSSAC,26283_V
45.0,,BD,SAINT GERMAIN,26284_V
25.0,,RUE,MONGE,26285_V
15.0,,RUE,SAINT SULPICE,26286_V
11.0,,RUE,MONSIEUR LE PRINCE,26287_V
28.0,B,RUE,DU CARDINAL LEMOINE,26288_V
36.0,,AV,DE LA MOTTE PICQUET,26289_V
34.0,,BD,DES INVALIDES,26290_V
22.0,,BD,DE L HOPITAL,26291_V
160.0,,RUE,DE GRENELLE,26292_V
27.0,B,RUE,DU GAL BERTRAND,26293_V
17.0,,RUE,DES BERNARDINS,26294_V
66.0,,AV,DE BRETEUIL,26295_V
6.0,,RUE,STANISLAS,26296_V
11.0,,RUE,BERNARD PALISSY,26297_V
4.0,,RUE,DE MONTTESSUY,26298_V
12.0,,RUE,DU GAL BERTRAND,26299_V
10.0,,RUE,BONAPARTE,26300_V
14.0,,RUE,LINNE,26301_V
78.0,,RUE,GAY LUSSAC,26302_V
50.0,,RUE,MONSIEUR LE PRINCE,26303_V
15.0,,RUE,LACEPEDE,26304_V
6.0,,RUE,THOUIN,26305_V
153.0,,RUE,DE L UNIVERSITE,26306_V
102.0,,RUE,ST DOMINIQUE,26307_V
50.0,,RUE,BROCA,26308_V
133.0,,RUE,ST DOMINIQUE,26309_V
145.0,,RUE,ST DOMINIQUE,26310_V
26.0,,RUE,DE L ABBE GREGOIRE,26311_V
5.0,,RUE,D ASSAS,26312_V
24.0,,BD,SAINT MARCEL,26313_V
14.0,,RUE,XAVIER PRIVAS,26314_V
31.0,,RUE,MAZARINE,26315_V
13.0,B,AV,DE LA MOTTE PICQUET,26316_V
42.0,B,RUE,POLIVEAU,26317_V
19.0,,RUE,CASIMIR PERIER,26318_V
211.0,,RUE,DE L UNIVERSITE,26319_V
39.0,,RUE,DE BABYLONE,26320_V
79.0,,RUE,DE SEVRES,26321_V
15.0,,RUE,DE MONTTESSUY,26322_V
16.0,,BD,SAINT MARCEL,26323_V
21.0,,RUE,DU GROS CAILLOU,26324_V
1.0,,RUE,VESALE,26325_V
71.0,,RUE,DE RENNES,26326_V
21.0,,RUE,DU VIEUX COLOMBIER,26327_V
66.0,,RUE,DE GRENELLE,26328_V
31.0,,RUE,SAINT JACQUES,26329_V
86.0,,RUE,DU CHERCHE-MIDI,26330_V
42.0,,RUE,DU DRAGON,26331_V
133.0,,BD,RASPAIL,26332_V
48.0,,RUE,MOUFFETARD,26333_V
58.0,,RUE,DU CHERCHE-MIDI,26334_V
12.0,,RUE,MONGE,26335_V
2.0,,RUE,DU SABOT,26336_V
8.0,,BD,DE L HOPITAL,26337_V
15.0,,RUE,JOSEPH BARA,26338_V
5.0,,RUE,DE GRIBEAUVAL,26339_V
10.0,,RUE,DE QUATREFAGES,26340_V
4.0,,RUE,DE LA GRANDE CHAUMIERE,26341_V
2.0,,RUE,DE TOURNON,26342_V
29.0,,RUE,GUENEGAUD,26343_V
25.0,,RUE,PIERRE LEROUX,26344_V
3.0,,PL,MONGE,26345_V
14.0,,RUE,BROCA,26346_V
20.0,,RUE,DE BEAUNE,26347_V
47.0,,RUE,DE BOURGOGNE,26348_V
72.0,,RUE,MAZARINE,26349_V
37.0,,RUE,DE BEAUNE,26350_V
326.0,,RUE,SAINT JACQUES,26351_V
14.0,,RUE,DE L ABBE DE L EPEE,26352_V
215.0,,RUE,DE L UNIVERSITE,26353_V
113.0,,RUE,DE RENNES,26354_V
19.0,,RUE,GREGOIRE DE TOURS,26355_V
7.0,,RUE,DUPIN,26356_V
11.0,,RUE,DU CHERCHE MIDI,26357_V
33.0,,AV,DE SUFFREN,26358_V
18.0,,RUE,AMELIE,26359_V
11.0,,PAS,DE L UNION,26360_V
6.0,,RUE,DE SAVOIE,26361_V
15.0,,RUE,PIERRE LEROUX,26362_V
41.0,,RUE,DE VERNEUIL,26363_V
75.0,,RUE,DE GRENELLE,26364_V
7.0,,RUE,VISCONTI,26365_V
29.0,,RUE,PIERRE LEROUX,26366_V
17.0,,RUE,DE CONSTANTINE,26367_V
162.0,,RUE,DE L UNIVERSITE,26368_V
17.0,,AV,DE TOURVILLE,26369_V
7.0,,RUE,CHEVERT,26370_V
91.0,,RUE,DE RENNES,26371_V
19.0,,RUE,CLER,26372_V
42.0,,RUE,NOTRE DAME DES CHAMPS,26373_V
51.0,,RUE,GAY LUSSAC,26374_V
31.0,,RUE,SAINT PLACIDE,26375_V
14.0,,RUE,MONGE,26376_V
24.0,,RUE,DU REGARD,26377_V
38.0,,RUE,DAUPHINE,26378_V
35.0,,RUE,GAY LUSSAC,26379_V
23.0,,RUE,LE VERRIER,26380_V
232.0,,BD,SAINT GERMAIN,26381_V
13.0,,BD,DE LA VILLETTE,26382_V
4.0,,RUE,HENRY MONNIER,26383_V
53.0,,BD,DE LA VILLETTE,26384_V
10.0,,RUE,DE GRANGE BATELIERE,26385_V
41.0,,BD,DE LA VILLETTE,26386_V
32.0,,RUE,BUISSON ST LOUIS,26387_V
42.0,,RUE,DU CHATEAU D EAU,26388_V
60.0,,BD,DE MAGENTA,26389_V
89.0,,RUE,DE MAUBEUGE,26390_V
139.0,,RUE,DU FBG SAINT DENIS,26391_V
25.0,,PAS,DUBAIL,26392_V
8.0,,RUE,LA GRANGE AUX BELLES,26393_V
45.0,,BD,DE MAGENTA,26394_V
32.0,,RUE,DES PETITS HOTELS,26395_V
38.0,,AV,CLAUDE VELLEFAUX,26396_V
7.0,,RUE,ST VINCENT DE PAUL,26397_V
40.0,,RUE,RODIER,26398_V
57.0,,BD,DE ROCHECHOUART,26399_V
9.0,,RUE,ALFRED STEVENS,26400_V
3.0,,RUE,HENRI FEULARD,26401_V
16.0,,RUE,DE DOUAI,26402_V
48.0,,RUE,DE CHATEAU LANDON,26403_V
28.0,,RUE,PIERRE FONTAINE,26404_V
4.0,,AV,CLAUDE VELLEFAUX,26405_V
26.0,,RUE,GODOT DE MAUROY,26406_V
218.0,,RUE,SAINT MAUR,26407_V
26.0,,RUE,YVES TOUDIC,26408_V
29.0,,RUE,YVES TOUDIC,26409_V
37.0,,BD,DE LA VILLETTE,26410_V
2.0,,RUE,LAMARTINE,26411_V
82.0,,RUE,RENE BOULANGER,26412_V
44.0,,RUE,CONDORCET,26413_V
16.0,,RUE,DE NAVARIN,26414_V
9.0,,RUE,RODIER,26415_V
57.0,,RUE,LOUIS BLANC,26416_V
91.0,,RUE,LA FAYETTE,26417_V
193.0,,RUE,DU FG POISSONNIERE,26418_V
30.0,,RUE,DES MARTYRS,26419_V
10.0,,RUE,BUISSON ST LOUIS,26420_V
94.0,,RUE,BLANCHE,26421_V
47.0,,RUE,BICHAT,26422_V
43.0,,RUE,DES VINAIGRIERS,26423_V
14.0,,RUE,RODIER,26424_V
27.0,,BD,DE LA VILLETTE,26425_V
10.0,,RUE,DE LA FIDELITE,26426_V
43.0,,RUE,SAINT GEORGES,26427_V
